C3: 3,0.0,0.008145386869622797,0.010388939638600558,0.01140293310333046,0.012348386393853128,0.012370454794316504,0.01401988246278905,0.016424524230538053,0.01712432572530872,0.017690964395931978,0.018109088259276408,0.018838053483846817,0.01910618182483127,0.019277589373727862,0.0238575231010783,0.02394181573313861,0.024895810396206752,0.02660664045188664,0.02737385737997567,0.027648470001948085,0.02922612556158617,0.029520028861439344,0.03470447398631432,0.037826312819651584,0.038298324150596856,0.039901394917083735,0.04677942331271793,0.0507421875,0.05123842559033105,0.06031576775347345,0.065814481323747,0.06634062564505856,0.06869907182558954,0.07205789229912446,0.07297812162557027,0.08012610601433331,0.08256225409986498,0.08256225409986498,0.08458538406737345,0.08527502387268325,0.0928764215200888,0.09505106917086197,0.12430935416666665,0.14185763888888894,0.14839469281480064,0.14943929298877173,0.15402302097309506,0.17039600766777285,0.3014225297962321,0.3014225297962321,0.3014225297962321,0.3014225297962321,0.38881267120818896
Deviation,-,15%,20%,20%,20%,20%,20%,20%,25%,25%,25%,25%,25%,25%,25%,25%,25%,30%,30%,30%,30%,30%,30%,35%,35%,35%,35%,35%,35%,40%,40%,40%,45%,45%,45%,45%,45%,45%,45%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C4: 18,C2: 16,C20: 15,C7: 15,C12: 14,C14: 29,C26: 26,C42: 24,C40: 18,C8: 17,C1: 143,C5: 123,C10: 104,C13: 73,C18: 62,C29: 60,C47: 46,C37: 53,C24: 8,C38: 7,C27: 7,C52: 6,C41: 6,C51: 5,C23: 5,C36: 5,C53: 5,C50: 4,C43: 4,C16: 4,C48: 3,C3: 3,C15: 4,C17: 8,C9: 3,C31: 7,C25: 3,C32: 3,C46: 8,C33: 2,C30: 3,C44: 2,C39: 2,C19: 2,C6: 2,C34: 2,C21: 2,C28: 1,C49: 1,C45: 1,C22: 1,C11: 5,C35: 2
C4: 18,0.0,0.0002629200826600759,0.0010615936896180126,0.0010615936896180126,0.0018481970729888105,0.004917569780499746,0.005013961357323993,0.006405984898266999,0.00906215320624902,0.009695168978941484,0.010994696406651402,0.011194280672406172,0.011527563676830823,0.014346143996018013,0.015152567940366225,0.015755063587412844,0.01731062788673308,0.01750306820389571,0.017908501844511197,0.02227261383643531,0.02412217993577103,0.03784449594154979,0.03857467363356777,0.04000009409433787,0.050904064700690005,0.05097649826135362,0.05627637277656738,0.06278081865140606,0.07000759187500001,0.070119170458671,0.07827718046195667,0.08012610601433331,0.08238262742866709,0.08579474549861497,0.09920977029237736,0.10001747722255884,0.10567138671875,0.10777088431240248,0.11179581207482987,0.1193893059094546,0.12824276189258835,0.140299721323801,0.14033613580827414,0.14033636024633742,0.1405354514772292,0.14056596794362747,0.14067543228767146,0.15127076702353393,0.15127076702353393,0.15127076702353393,0.15127076702353393,0.15359836283535225,0.1573515775490681
Deviation,-,10%,15%,15%,20%,30%,30%,30%,35%,40%,40%,40%,40%,45%,45%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,18,16,15,15,14,1,1,1,0,0,18,1,3,3,0,0,0,0,8,7,7,0,6,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C5: 123,C1: 143,C10: 104,C13: 73,C18: 62,C29: 60,C37: 53,C40: 18,C14: 29,C8: 17,C26: 26,C42: 24,C4: 18,C47: 46,C2: 16,C20: 15,C7: 15,C12: 14,C24: 8,C38: 7,C27: 7,C51: 5,C41: 6,C53: 5,C36: 5,C52: 6,C43: 4,C15: 4,C9: 3,C25: 3,C32: 3,C35: 2,C23: 5,C50: 4,C16: 4,C3: 3,C48: 3,C30: 3,C21: 2,C33: 2,C34: 2,C6: 2,C39: 2,C44: 2,C19: 2,C49: 1,C22: 1,C45: 1,C28: 1,C46: 8,C17: 8,C31: 7,C11: 5
C5: 123,0.0,0.00011266110063828655,0.0003755314093460526,0.003924491330501125,0.006823833226735332,0.00737383788421165,0.009571260690195123,0.009648038742636662,0.009785071703809154,0.010063969595192169,0.01039574102806528,0.010410254546326094,0.011194280672406172,0.011903908530095606,0.012039064049459938,0.01221097180468442,0.01221097180468442,0.012632701497440526,0.013958238773262693,0.014133908147652474,0.014829062624022563,0.014899148529861987,0.015023181588819852,0.015211354460803059,0.015248105414355288,0.015341398620117803,0.015679115328638308,0.016481206288892637,0.016537529236751617,0.01673642319767442,0.016787021828514444,0.017953576535031466,0.018457978982633672,0.018758052772596446,0.018772304915779768,0.01910618182483127,0.019113358154791302,0.01911951082759854,0.01949369014806424,0.01949379758170992,0.019493934528143145,0.019494071099392364,0.019496894720306968,0.01950041931262455,0.019504769113245668,0.019876980575090897,0.019876980575090897,0.019876980575090897,0.019876980575090897,0.02138012697549166,0.021486472012358173,0.022709959209810573,0.02368257765540714
Deviation,-,15%,20%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
