C8: 17,0.0,0.0002656269234034271,-,-,0.008280115959872894,-,0.010690800967928241,0.015292407794737263,0.015292407794737263,0.017559243763714972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Deviation,-,10%,,,40%,,45%,50%,50%,>50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NodeOverlap,17,17,-,-,0,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C9: 3,C25: 3,C32: 3,C11: 5,C43: 4,C3: 3,C48: 3,C31: 7,C21: 2,C34: 2,C6: 2,C33: 2,C46: 8,C17: 8,C53: 5,C30: 3,C39: 2,C15: 4,C41: 6,C36: 5,C50: 4,C52: 6,C38: 7,C16: 4,C51: 5,C24: 8,C27: 7,C23: 5,C19: 2,C44: 2,C12: 14,C20: 15,C7: 15,C2: 16,C4: 18,C42: 24,C8: 17,C40: 18,C26: 26,C14: 29,C35: 2,C47: 46,C37: 53,C29: 60,C18: 62,C13: 73,C10: 104,C5: 123,C28: 1,C45: 1,C22: 1,C49: 1,C1: 143
C9: 3,0.0,0.00012872763697093496,0.004792084274779119,0.009084267157772458,0.01203477874361396,0.012370454794316487,0.01950188584089598,0.03476256198441962,0.03568690620569566,0.03746413020374867,0.03875663031209775,0.03960221868384167,0.0419340267369573,0.04438203656447439,0.046131444890217935,0.05647943152909441,0.06509354051569337,0.06534333476859276,0.09366830131824144,0.1065971151512844,0.11512533674112675,0.11685303894959452,0.11817515033837435,0.1263684695758231,0.14180165207171602,0.14405615696149354,0.1512198497648686,0.15605468211143947,0.2092125188047792,0.20978527501635214,-,-,-,-,-,-,-,-,-,-,0.4409795568197802,-,-,-,-,-,-,-,1.4911962882352174,1.4911962882352174,1.4911962882352174,1.4911962882352174,-
Deviation,-,5%,10%,15%,20%,20%,20%,30%,30%,30%,30%,30%,30%,35%,35%,35%,40%,40%,45%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,,,,,,,,,,,>50%,,,,,,,,>50%,>50%,>50%,>50%,
NodeOverlap,3,0,0,3,0,0,0,1,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,1,0,0,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C10: 104,C5: 123,C1: 143,C13: 73,C18: 62,C29: 60,C37: 53,C47: 46,C14: 29,C26: 26,C42: 24,C4: 18,C2: 16,C40: 18,C7: 15,C20: 15,C12: 14,C8: 17,C27: 7,C24: 8,C17: 8,C52: 6,C38: 7,C31: 7,C46: 8,C41: 6,C11: 5,C15: 4,C53: 5,C51: 5,C25: 3,C43: 4,C9: 3,C32: 3,C36: 5,C23: 5,C35: 2,C16: 4,C50: 4,C30: 3,C48: 3,C3: 3,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C21: 2,C33: 2,C28: 1,C45: 1,C49: 1,C22: 1
C10: 104,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Deviation,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NodeOverlap,104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C11: 5,C25: 3,C9: 3,C43: 4,C31: 7,C17: 8,C32: 3,C46: 8,C48: 3,C53: 5,C3: 3,C15: 4,C41: 6,C36: 5,C38: 7,C52: 6,C24: 8,C51: 5,C50: 4,C33: 2,C27: 7,C21: 2,C23: 5,C34: 2,C6: 2,C30: 3,C16: 4,C42: 24,C12: 14,C7: 15,C20: 15,C26: 26,C2: 16,C4: 18,C39: 2,C14: 29,C8: 17,C40: 18,C47: 46,C37: 53,C29: 60,C18: 62,C13: 73,C10: 104,C5: 123,C1: 143,C35: 2,C19: 2,C44: 2,C49: 1,C28: 1,C45: 1,C22: 1
C11: 5,0.0,0.00805434132803887,0.009084267157772458,0.009710292726861705,0.009955769793943877,0.014731584938337976,0.017090907356137962,0.020139999328137603,0.028262837480866287,0.028911654794134413,0.04322885343439218,0.04774604012786,0.057069086939265976,0.08554075112821735,0.08942106383013218,0.08985324118256058,0.09510396879569848,0.10417065926361864,0.10541437391308207,0.11011337898550663,0.11586067319733095,0.1288013550119391,0.1299676852336689,0.14993330787097542,0.15756897509230874,0.17397644445317895,0.17654627848883214,-,-,-,-,-,-,-,0.2495149913271153,-,-,-,-,-,-,-,-,-,-,-,0.5143982019195271,0.8038609766769353,0.8749282469017139,3.4097070679924752,3.4097070679924752,3.4097070679924752,3.4097070679924752
Deviation,-,15%,15%,20%,20%,20%,25%,25%,30%,30%,35%,35%,40%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,,,,,,,,>50%,,,,,,,,,,,,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,5,0,3,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C12: 14,C20: 15,C7: 15,C2: 16,C4: 18,C26: 26,C42: 24,C14: 29,C8: 17,C40: 18,C24: 8,C27: 7,C38: 7,C47: 46,C37: 53,C52: 6,C29: 60,C18: 62,C13: 73,C51: 5,C41: 6,C10: 104,C5: 123,C23: 5,C1: 143,C36: 5,C53: 5,C17: 8,C15: 4,C31: 7,C46: 8,C50: 4,C43: 4,C11: 5,C16: 4,C48: 3,C25: 3,C9: 3,C32: 3,C3: 3,C30: 3,C35: 2,C33: 2,C21: 2,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C45: 1,C49: 1,C28: 1,C22: 1
C12: 14,0.0,0.000253678121092764,0.000253678121092764,0.0014655158288796634,0.002553164589305848,-,-,-,0.017559243763714972,0.01868076906746733,0.028914559195182942,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12211348706666356,-,-,0.18174757021621207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Deviation,-,10%,10%,15%,20%,,,,45%,45%,>50%,,,,,,,,,,,,,,,,,>50%,,,>50%,,,,,,,,,,,,,,,,,,,,,,
NodeOverlap,14,14,14,14,14,-,-,-,0,0,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C13: 73,C18: 62,C29: 60,C10: 104,C37: 53,C5: 123,C47: 46,C1: 143,C14: 29,C26: 26,C42: 24,C4: 18,C40: 18,C2: 16,C8: 17,C7: 15,C20: 15,C12: 14,C24: 8,C27: 7,C52: 6,C38: 7,C17: 8,C31: 7,C41: 6,C46: 8,C11: 5,C15: 4,C53: 5,C51: 5,C25: 3,C43: 4,C9: 3,C36: 5,C32: 3,C23: 5,C48: 3,C35: 2,C16: 4,C50: 4,C30: 3,C3: 3,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C21: 2,C33: 2,C45: 1,C22: 1,C49: 1,C28: 1
C13: 73,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Deviation,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NodeOverlap,73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C14: 29,C26: 26,C42: 24,C40: 18,C47: 46,C4: 18,C8: 17,C37: 53,C2: 16,C29: 60,C18: 62,C13: 73,C20: 15,C7: 15,C12: 14,C10: 104,C5: 123,C1: 143,C24: 8,C38: 7,C27: 7,C52: 6,C41: 6,C17: 8,C51: 5,C31: 7,C53: 5,C15: 4,C46: 8,C11: 5,C36: 5,C23: 5,C43: 4,C25: 3,C9: 3,C32: 3,C50: 4,C48: 3,C35: 2,C16: 4,C30: 3,C3: 3,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C21: 2,C33: 2,C45: 1,C28: 1,C49: 1,C22: 1
C14: 29,0.0,0.0009574697230001306,0.0014995003935492509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Deviation,-,15%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NodeOverlap,29,26,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C15: 4,C50: 4,C48: 3,C41: 6,C31: 7,C53: 5,C24: 8,C51: 5,C38: 7,C16: 4,C23: 5,C36: 5,C17: 8,C43: 4,C27: 7,C30: 3,C52: 6,C3: 3,C11: 5,C25: 3,C9: 3,C46: 8,C12: 14,C20: 15,C7: 15,C42: 24,C2: 16,C6: 2,C34: 2,C4: 18,C39: 2,C26: 26,C44: 2,C14: 29,C32: 3,C8: 17,C40: 18,C19: 2,C47: 46,C37: 53,C21: 2,C29: 60,C18: 62,C33: 2,C13: 73,C10: 104,C35: 2,C5: 123,C1: 143,C28: 1,C49: 1,C22: 1,C45: 1
C15: 4,0.0,0.01707530525841232,0.020208089657207905,0.02229669586381514,0.023471228517146104,0.02368648003914297,0.025482289712528482,0.026224999389895063,0.026820911445945284,0.03224827560986589,0.034859799170757065,0.03509064553209251,0.0352072821607534,0.03642079430684381,0.03796741894888673,0.03823531720145426,0.03856240489190398,0.045484541716905434,0.04774604012786,0.06505998996952274,0.06534333476859276,0.08690650196751669,-,-,-,-,-,0.1570598888587955,0.15852291549719522,-,0.16424394242272727,-,0.1853302127404207,-,0.19602295915513884,-,-,0.21181954323387564,-,-,0.3266269039839201,-,-,0.3679057893792939,-,-,0.507516583860276,-,-,2.3312179314069668,2.3312179314069668,2.3312179314069668,2.3312179314069668
Deviation,-,25%,25%,30%,30%,30%,30%,30%,30%,35%,35%,35%,35%,35%,35%,35%,35%,40%,40%,45%,45%,>50%,,,,,,>50%,>50%,,>50%,,>50%,,>50%,,,>50%,,,>50%,,,>50%,,,>50%,,,>50%,>50%,>50%,>50%
NodeOverlap,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-,-,-,-,-,0,0,-,2,-,0,-,0,-,-,0,-,-,0,-,-,0,-,-,2,-,-,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C16: 4,C50: 4,C23: 5,C51: 5,C36: 5,C30: 3,C15: 4,C52: 6,C41: 6,C27: 7,C53: 5,C38: 7,C48: 3,C3: 3,C24: 8,C43: 4,C9: 3,C25: 3,C17: 8,C32: 3,C39: 2,C44: 2,C11: 5,C6: 2,C34: 2,C21: 2,C12: 14,C33: 2,C31: 7,C20: 15,C7: 15,C2: 16,C4: 18,C19: 2,C46: 8,C8: 17,C40: 18,C35: 2,C42: 24,C26: 26,C14: 29,C49: 1,C45: 1,C28: 1,C22: 1,C47: 46,C37: 53,C29: 60,C18: 62,C13: 73,C10: 104,C5: 123,C1: 143
C16: 4,0.0,0.0030238464187327873,0.007065627732537484,0.012545311005022841,0.013441155445021143,0.027494365774581874,0.03224827560986589,0.034501696284298125,0.047468655505473085,0.048918981538881176,0.04980556679181557,0.05433635644091735,0.06531926807936762,0.07505977268358323,0.0775255724304883,0.08063013562264211,0.1263684695758231,0.12818983843537413,0.15184061805555552,0.16698995315581855,0.17101012051690542,0.17356762628649444,0.17654627848883214,0.19523165479668853,0.20027731545250496,0.22034534197548594,-,0.2567013967481515,0.2603862244518984,-,-,-,-,0.3591705406336089,0.3806944444444445,-,-,1.1173271698385236,-,-,-,2.26171875,2.26171875,2.26171875,2.26171875,-,-,-,-,-,-,-,-
Deviation,-,15%,20%,25%,25%,35%,40%,40%,45%,45%,45%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,,>50%,>50%,,,,,>50%,>50%,,,>50%,,,,>50%,>50%,>50%,>50%,,,,,,,,
NodeOverlap,4,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,0,0,-,-,0,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C17: 8,C31: 7,C53: 5,C11: 5,C46: 8,C43: 4,C15: 4,C38: 7,C41: 6,C52: 6,C25: 3,C9: 3,C24: 8,C51: 5,C36: 5,C48: 3,C27: 7,C32: 3,C23: 5,C50: 4,C3: 3,C42: 24,C12: 14,C20: 15,C7: 15,C26: 26,C2: 16,C4: 18,C14: 29,C16: 4,C8: 17,C40: 18,C47: 46,C37: 53,C35: 2,C29: 60,C18: 62,C13: 73,C33: 2,C10: 104,C5: 123,C21: 2,C1: 143,C34: 2,C6: 2,C30: 3,C19: 2,C44: 2,C39: 2,C45: 1,C28: 1,C22: 1,C49: 1
