,C3: 3,C21: 2,C48: 3,C9: 3,C34: 2,C25: 3,C6: 2,C33: 2,C36: 5,C30: 3,C8: 17,C40: 18,C5: 123,C32: 3,C1: 143,C10: 104,C43: 4,C18: 62,C29: 60,C13: 73,C37: 53,C47: 46,C50: 4,C23: 5,C38: 7,C53: 5,C16: 4,C26: 26,C39: 2,C52: 6,C24: 8,C42: 24,C27: 7,C51: 5,C14: 29,C4: 18,C20: 15,C7: 15,C2: 16,C12: 14,C15: 4,C41: 6,C17: 8,C46: 8,C11: 5,C31: 7,C19: 2,C44: 2,C45: 1,C28: 1,C22: 1,C49: 1,C35: 2
C3: 3,0.0,0.008614193380449173,0.01140293310333046,0.012370454794316504,0.012377147251057308,0.01401988246278905,0.014983094046253425,0.01726307005122131,0.0178960792308324,0.018838053483846817,0.02193560421863067,0.02246531584638095,0.02372590172333091,0.02394181573313861,0.02395576578343643,0.02956353305334565,0.029972732343917438,0.03264815676905874,0.03354152172100958,0.034053425102163665,0.03570067431616975,0.03583486486988122,0.03830865472910925,0.04145428654927308,0.042548610714966316,0.0467192499229305,0.05220920138888888,0.05758227308258802,0.06271206647178025,0.07350193527202954,0.07949039852922632,0.07977659992720347,0.08081326103884465,0.08395792208470959,0.08862565702801152,0.09804011872082397,0.1003039898299131,0.1003039898299131,0.10335148388039628,0.10349811198343188,0.11058580773204048,0.11389609648348825,0.1470604236111111,0.16092013888888895,0.17766608915570334,0.17858923177301134,0.18117992294957191,0.20369174017646252,0.3629373317954631,0.3629373317954631,0.3629373317954631,0.3629373317954631,0.4802746389609764
Deviation,-,15%,20%,20%,20%,20%,20%,25%,25%,25%,25%,25%,25%,25%,25%,30%,30%,30%,30%,30%,30%,30%,35%,35%,35%,35%,40%,40%,40%,45%,45%,45%,45%,45%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C4: 18,C2: 16,C20: 15,C7: 15,C12: 14,C26: 26,C14: 29,C42: 24,C40: 18,C8: 17,C1: 143,C5: 123,C10: 104,C13: 73,C18: 62,C29: 60,C24: 8,C47: 46,C37: 53,C38: 7,C27: 7,C41: 6,C52: 6,C51: 5,C36: 5,C23: 5,C53: 5,C50: 4,C43: 4,C16: 4,C17: 8,C48: 3,C15: 4,C3: 3,C31: 7,C46: 8,C9: 3,C25: 3,C32: 3,C33: 2,C30: 3,C11: 5,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C21: 2,C35: 2,C28: 1,C49: 1,C45: 1,C22: 1
C4: 18,0.0,0.00026351108992385327,0.0010805617614818657,0.0010805617614818657,0.002031841574174169,0.005423699311677331,0.005459363018646746,0.006692355426287692,0.00906215320624902,0.01002986068053156,0.013413943898728395,0.013550810431377684,0.013915677385720606,0.017048093389190243,0.017877381060656842,0.018592994042655502,0.01939841710245077,0.02016363441183988,0.020575705181094247,0.02502623454789392,0.027079748064438528,0.04390110549014119,0.043961436301737065,0.04925563630588508,0.0624107130005208,0.06264783832500098,0.06554268573995188,0.07727462705761318,0.08269772500000003,0.08608645265606514,0.08814225567001388,0.09539884633929377,0.09706620607419056,0.09804011872082397,0.1046275961413608,0.1135498821924603,0.11686718827815235,0.12377197265624998,0.12549954322076615,0.1467615397427227,0.1592697803517537,0.16784368155418075,0.17437999357573247,0.17438948042517144,0.17448267546623766,0.1747764583524537,0.17481750352431188,0.1749614188365059,0.18630722916558207,0.1881388346354166,0.1881388346354166,0.1881388346354166,0.1881388346354166
Deviation,-,10%,15%,15%,20%,30%,30%,30%,35%,40%,45%,45%,45%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,18,16,15,15,14,1,1,1,0,0,18,1,3,3,0,0,8,0,0,7,7,6,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C5: 123,C1: 143,C10: 104,C13: 73,C18: 62,C29: 60,C37: 53,C14: 29,C40: 18,C26: 26,C42: 24,C8: 17,C4: 18,C47: 46,C2: 16,C20: 15,C7: 15,C12: 14,C24: 8,C38: 7,C27: 7,C41: 6,C51: 5,C53: 5,C52: 6,C36: 5,C43: 4,C15: 4,C9: 3,C25: 3,C32: 3,C35: 2,C23: 5,C50: 4,C16: 4,C3: 3,C48: 3,C30: 3,C34: 2,C21: 2,C6: 2,C33: 2,C39: 2,C44: 2,C19: 2,C49: 1,C22: 1,C45: 1,C28: 1,C46: 8,C17: 8,C31: 7,C11: 5
C5: 123,0.0,0.00012811978619949323,0.00040585782901246753,0.004575354509730707,0.008097701846068157,0.008742779726228282,0.011330538389677722,0.011574068410327735,0.011979991123321435,0.012324406596295731,0.01243777602014089,0.01249177054868013,0.013550810431377684,0.014070183838915071,0.014597951477759587,0.014837028083007376,0.014837028083007376,0.015358693640654206,0.01727172567542101,0.017570957163802612,0.01829171022569361,0.018587585517009845,0.01859903317636581,0.018910377902835958,0.018940022992899697,0.018974895048594342,0.019523481360607328,0.020345154036184532,0.020543807554461783,0.02074472833276255,0.02079353970985881,0.022219286544173024,0.0228968979178458,0.02327491156541113,0.02328839961608209,0.02372590172333091,0.023732409054832617,0.023737021352052155,0.024211493778579576,0.02421152939095337,0.0242115430157466,0.0242120026261962,0.02421353867978021,0.0242165164560172,0.024220383470843786,0.024690611665603542,0.024690611665603542,0.024690611665603542,0.024690611665603542,0.024755701758702262,0.02493669475597443,0.02631133241617515,0.02753794543611461
Deviation,-,15%,20%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,123,123,102,71,62,60,53,28,18,25,23,17,1,46,0,0,0,0,0,0,0,0,5,0,6,5,4,3,3,2,3,2,3,2,3,0,3,3,2,2,2,0,1,0,0,1,1,1,0,8,8,7,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C6: 2,C34: 2,C21: 2,C39: 2,C33: 2,C3: 3,C44: 2,C8: 17,C40: 18,C5: 123,C1: 143,C36: 5,C30: 3,C10: 104,C18: 62,C13: 73,C29: 60,C37: 53,C47: 46,C19: 2,C35: 2,C50: 4,C23: 5,C16: 4,C38: 7,C43: 4,C42: 24,C53: 5,C48: 3,C14: 29,C26: 26,C52: 6,C51: 5,C27: 7,C9: 3,C32: 3,C25: 3,C4: 18,C15: 4,C2: 16,C24: 8,C7: 15,C20: 15,C12: 14,C17: 8,C31: 7,C41: 6,C11: 5,C46: 8,C45: 1,C49: 1,C28: 1,C22: 1
C6: 2,0.0,0.00011686170572329597,0.0021756424157101197,0.008980100234759533,0.009286830784879314,0.014983094046253425,0.02270210741063446,0.0233537080253884,0.02412341068762288,0.0242115430157466,0.02430595270457651,0.02735063411445586,0.02791741755391519,0.030224537815215294,0.03408610411321991,0.03505430661290373,0.03505697699881627,0.037653149080446466,0.0384327101362087,0.038542339525140495,0.046587689344633136,0.0553522984821776,0.06067669008977026,0.06427157875500153,0.0744909971041483,0.08558861836244548,0.08802354637613066,0.08942997229070296,0.0927526312403216,0.09477583785894823,0.10614441207331672,0.10682306774880132,0.11344890876093122,0.12500114007665875,0.14859922094989347,0.15899496679801034,0.1695396383994975,0.1747764583524537,0.17559826374925766,0.17829715434918933,0.18738538888612508,0.20376024388850555,0.20376024388850555,0.20554475860044505,0.20933285303669052,0.25865757307122383,0.26905530919207155,0.2987834803448293,0.4678811042492613,0.5805332359386413,0.5805332359386413,0.5805332359386413,0.5805332359386413
Deviation,-,5%,10%,15%,15%,20%,20%,20%,20%,20%,25%,25%,25%,25%,25%,25%,25%,25%,30%,30%,30%,35%,35%,35%,40%,40%,40%,40%,40%,40%,45%,45%,45%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C7: 15,C20: 15,C12: 14,C2: 16,C4: 18,C26: 26,C14: 29,C42: 24,C1: 143,C5: 123,C10: 104,C24: 8,C13: 73,C18: 62,C8: 17,C29: 60,C38: 7,C27: 7,C40: 18,C37: 53,C47: 46,C52: 6,C41: 6,C51: 5,C53: 5,C36: 5,C23: 5,C50: 4,C43: 4,C17: 8,C16: 4,C48: 3,C15: 4,C3: 3,C31: 7,C30: 3,C9: 3,C46: 8,C25: 3,C32: 3,C11: 5,C33: 2,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C21: 2,C35: 2,C22: 1,C45: 1,C49: 1,C28: 1
C7: 15,0.0,0.0,0.0001732961904066756,0.0008098497330404558,0.0010805617614818657,0.008084951778954614,0.00870556900453207,0.01002175369068954,0.014682544401398644,0.014837028083007376,0.015556865289612231,0.01775324702441215,0.01913762019419337,0.0197673400160238,0.020241146656138832,0.020472080457304857,0.021328068887790718,0.02174490048778518,0.0229570131874945,0.02317761822679397,0.0235432151282951,0.03511068012543856,0.036639928159316916,0.03986553931568397,0.058072074419873686,0.05951891447751077,0.06003578810265341,0.08013838879020939,0.0853884742771775,0.09079632786727773,0.0928890954337665,0.09505745468363384,0.09785599685510044,0.1003039898299131,0.1032768485083426,0.10963938035562963,0.12084103893593776,0.12366669920259556,0.12875676997689994,0.13173568877578676,0.16483621001155502,0.16693280687729872,0.2030817505592539,0.20311440862788085,0.20327759763040695,0.20376024388850555,0.20382676914553394,0.2040592851014273,0.2177674576439232,0.22330201743040254,0.22330201743040254,0.22330201743040254,0.22330201743040254
Deviation,-,5%,5%,10%,15%,30%,35%,35%,40%,40%,45%,45%,50%,50%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,15,14,14,15,15,1,1,1,15,0,0,7,0,0,0,0,7,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C8: 17,C40: 18,C4: 18,C14: 29,C2: 16,C42: 24,C5: 123,C1: 143,C10: 104,C26: 26,C18: 62,C29: 60,C47: 46,C13: 73,C37: 53,C16: 4,C23: 5,C20: 15,C7: 15,C36: 5,C30: 3,C50: 4,C3: 3,C44: 2,C19: 2,C39: 2,C6: 2,C34: 2,C21: 2,C33: 2,C12: 14,C45: 1,C28: 1,C49: 1,C22: 1,C51: 5,C48: 3,C24: 8,C43: 4,C38: 7,C53: 5,C27: 7,C41: 6,C9: 3,C52: 6,C32: 3,C25: 3,C35: 2,C17: 8,C46: 8,C31: 7,C11: 5,C15: 4
C8: 17,0.0,0.0002110527364075573,0.01002986068053156,0.011468623207475548,0.011668002142591729,0.012283327517805236,0.01249177054868013,0.013063433542184056,0.013275866570001538,0.013452549174453076,0.013645117733402795,0.014338859472098344,0.014353297062442209,0.014772217244607647,0.015553218708447053,0.017793776656386474,0.01794070972292665,0.020241146656138832,0.020241146656138832,0.020385334273054213,0.020506789671295704,0.02138022243099296,0.02193560421863067,0.022952226588237482,0.02295655411306646,0.02304202302476943,0.0233537080253884,0.02339817919433217,0.023554982240625143,0.02379165450096292,0.02667022189014811,0.03052712454378977,0.03052712454378977,0.03052712454378977,0.03052712454378977,0.04276384299307441,0.04794670814393071,0.05493595351903367,0.05639892767879266,0.05753060392922734,0.07342688444390484,0.0771479242298097,0.07989551549889826,0.0902927298959094,0.09423000333035923,0.10056758377411636,0.10375852067030818,0.10953319598935518,0.16195410825918136,0.17663286104972414,0.18819709529383205,0.2364609087572761,0.23979898444859865
Deviation,-,10%,45%,45%,45%,45%,45%,50%,50%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,17,17,0,0,0,0,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C9: 3,C25: 3,C32: 3,C43: 4,C3: 3,C48: 3,C5: 123,C1: 143,C17: 8,C10: 104,C11: 5,C53: 5,C18: 62,C29: 60,C13: 73,C47: 46,C31: 7,C37: 53,C46: 8,C24: 8,C41: 6,C42: 24,C51: 5,C30: 3,C15: 4,C26: 26,C16: 4,C14: 29,C33: 2,C38: 7,C40: 18,C8: 17,C27: 7,C21: 2,C4: 18,C36: 5,C52: 6,C20: 15,C7: 15,C50: 4,C12: 14,C2: 16,C34: 2,C6: 2,C23: 5,C19: 2,C44: 2,C39: 2,C35: 2,C28: 1,C45: 1,C49: 1,C22: 1
C9: 3,0.0,0.00012872763697093496,0.004792084274779113,0.00579857323573394,0.012370454794316504,0.019501885840895995,0.020543807554461783,0.02070218624528888,0.024058692284421986,0.024271383065829256,0.027542181526650486,0.02923754791160748,0.029394409055564025,0.02944985530601427,0.030501688175902236,0.03110497954718093,0.031197088804802882,0.03202585685964142,0.03276339886031609,0.033817463899899536,0.045090128730810884,0.05005668364981687,0.05417846059423111,0.05647943152909445,0.05698478575480431,0.0578543673469388,0.06298519345238095,0.06470020403198455,0.06471977408917334,0.07389323572017506,0.08208324420489088,0.0902927298959094,0.09782921392806132,0.1017128320212583,0.11686718827815235,0.11921565152783345,0.1198176399038435,0.12084103893593776,0.12084103893593776,0.12424126779239578,0.12823355571326064,0.12888812752439746,0.13679130237589446,0.14859922094989347,0.16585958343985685,0.21659788053422047,0.23097102713040402,0.2724902148537394,0.4523272323494049,0.7178207283643298,0.7178207283643298,0.7178207283643298,0.7178207283643298
Deviation,-,5%,10%,15%,20%,20%,25%,25%,25%,25%,25%,25%,25%,25%,25%,30%,30%,30%,30%,30%,35%,35%,35%,35%,35%,35%,40%,40%,40%,40%,45%,45%,45%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,3,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C10: 104,C5: 123,C1: 143,C13: 73,C18: 62,C29: 60,C37: 53,C14: 29,C47: 46,C26: 26,C42: 24,C40: 18,C8: 17,C4: 18,C2: 16,C20: 15,C7: 15,C12: 14,C24: 8,C38: 7,C27: 7,C41: 6,C52: 6,C51: 5,C53: 5,C36: 5,C23: 5,C15: 4,C9: 3,C25: 3,C32: 3,C35: 2,C43: 4,C17: 8,C46: 8,C50: 4,C16: 4,C3: 3,C48: 3,C30: 3,C6: 2,C34: 2,C21: 2,C39: 2,C33: 2,C44: 2,C19: 2,C31: 7,C28: 1,C45: 1,C49: 1,C22: 1,C11: 5
C10: 104,0.0,0.00040585782901246753,0.0009551182609158806,0.0021182970527431587,0.004706552546886861,0.005351462747825125,0.008216468106315272,0.011224306164970268,0.011763689715534044,0.011894379737752843,0.012058301330251351,0.012597698282729488,0.013275866570001538,0.013915677385720606,0.015229982608873512,0.015556865289612231,0.015556865289612231,0.016180114797473232,0.019201200235569427,0.0197094358163006,0.020540370285111083,0.021194643112859436,0.0215037859001096,0.021538861435228717,0.02180039422638825,0.022195783521686,0.02237015840396937,0.023730885882612258,0.024271383065829256,0.024493334024928,0.02459612434715068,0.026319819868752228,0.02650255855081451,0.02842231835100724,0.02844093665087521,0.029092100419793543,0.02910791469790712,0.02956353305334565,0.029571145743294176,0.029573950886509107,0.030224537815215294,0.030224654874926538,0.03022529862693289,0.03022554828706865,0.03022673199598411,0.030228515692811094,0.030232849545840088,0.03032770759277743,0.030874474359008305,0.030874474359008305,0.030874474359008305,0.030874474359008305,0.032402950111244236
Deviation,-,20%,30%,40%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,104,102,104,73,62,60,53,28,46,25,23,2,1,3,1,1,0,0,1,0,0,1,6,5,0,5,3,4,0,3,3,2,4,5,6,2,3,0,1,3,0,0,2,2,0,0,0,6,0,0,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C11: 5,C31: 7,C17: 8,C25: 3,C1: 143,C32: 3,C5: 123,C9: 3,C46: 8,C53: 5,C10: 104,C41: 6,C24: 8,C43: 4,C13: 73,C18: 62,C29: 60,C15: 4,C37: 53,C47: 46,C51: 5,C52: 6,C36: 5,C48: 3,C42: 24,C26: 26,C38: 7,C14: 29,C27: 7,C23: 5,C7: 15,C20: 15,C4: 18,C33: 2,C16: 4,C12: 14,C3: 3,C2: 16,C50: 4,C40: 18,C21: 2,C8: 17,C34: 2,C6: 2,C35: 2,C30: 3,C39: 2,C19: 2,C44: 2,C28: 1,C45: 1,C22: 1,C49: 1
C11: 5,0.0,0.00807885756289411,0.011185047498824287,0.019728991250361105,0.02547474760506787,0.0273096480891481,0.02753794543611461,0.027542181526650486,0.027762890886054804,0.028911654794134413,0.032402950111244236,0.03580488262587486,0.03705517005594351,0.04418761387561597,0.04582053796176242,0.050523209706848766,0.05183053364755266,0.05380102550845335,0.059238781051324,0.06450738464952564,0.0768866587297089,0.0818236287123068,0.08554075112821735,0.09093864874178084,0.09121147317119573,0.09221795479771697,0.09635368806827938,0.09969595195399487,0.10907831849837253,0.12996768523366886,0.16483621001155502,0.16483621001155502,0.16784368155418075,0.16811341237726768,0.16823369201827465,0.17381871765976686,0.17766608915570334,0.1859047920240744,0.1939587924217451,0.2229910339906548,0.23304017941340885,0.2364609087572761,0.28327579048131923,0.2987834803448293,0.3484866921476703,0.39110033462560384,0.4375338674445704,0.5582800322493953,0.5730734031302468,0.7726847621607096,0.7726847621607096,0.7726847621607096,0.7726847621607096
Deviation,-,15%,20%,25%,25%,30%,30%,30%,30%,30%,30%,30%,35%,35%,35%,40%,40%,40%,40%,40%,45%,45%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,5,3,5,0,5,0,5,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C12: 14,C7: 15,C20: 15,C2: 16,C4: 18,C26: 26,C14: 29,C42: 24,C1: 143,C5: 123,C10: 104,C24: 8,C13: 73,C18: 62,C29: 60,C38: 7,C27: 7,C37: 53,C47: 46,C8: 17,C40: 18,C52: 6,C41: 6,C51: 5,C36: 5,C53: 5,C23: 5,C50: 4,C43: 4,C17: 8,C16: 4,C48: 3,C3: 3,C15: 4,C31: 7,C30: 3,C9: 3,C46: 8,C25: 3,C32: 3,C21: 2,C33: 2,C11: 5,C19: 2,C44: 2,C39: 2,C6: 2,C34: 2,C22: 1,C45: 1,C28: 1,C49: 1,C35: 2
C12: 14,0.0,0.0001732961904066756,0.0001732961904066756,0.0010589933724406866,0.002031841574174169,0.009759693317369427,0.010380955486097965,0.012127666917052466,0.015167656204531584,0.015358693640654206,0.016180114797473232,0.01895231389636963,0.02019972696365296,0.02076734060786848,0.02162314853892815,0.02283386726455689,0.023032133532288283,0.02426000616076957,0.025073785416355326,0.02667022189014811,0.02790541517237172,0.03738245374986346,0.03922969280168493,0.04176879320931736,0.06163949629665635,0.061949319062144674,0.06202957010486512,0.08255511835837331,0.09002416226904669,0.09393300111487876,0.09605727812960048,0.09891496391545772,0.10349811198343188,0.1046109275926932,0.10721885977973976,0.11302567805238485,0.12823355571326064,0.12970980107708768,0.13706024807475642,0.14018629745832714,0.16804969467969674,0.17319590884298805,0.17381871765976686,0.20487997471931774,0.20488210224698866,0.20503420350958854,0.20554475860044505,0.2056172358474221,0.2289137184242159,0.2289137184242159,0.2289137184242159,0.2289137184242159,0.2311566718877061
Deviation,-,5%,5%,15%,15%,35%,35%,40%,40%,40%,45%,45%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,14,14,14,14,14,0,0,0,14,0,0,7,0,0,0,7,7,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
